item,itemLabel,startDate,endDate
Q88386716,Sione Tui Kleis,1976,1977
Q929219,Tupua Leupena,1978,1978
Q108906886,Elia Tavita,1978,1981
Q108906245,Vave Founuku,1981,1989
Q6426583,Kokea Malua,1989,1993
Q919316,Tomasi Puapua,1993,1998
Q923836,Tomu Sione,1998,2002
Q108598616,Saloa Tauia,2002,2003
Q164931,Faimalaga Luka,2003,2003
Q7108741,Otinielu Tausi,2003,2006
Q739504,Kamuta Latasi,2006,2010
Q6078458,Isaia Italeli,2010,2010
Q739504,Kamuta Latasi,2010,2014
Q7108741,Otinielu Tausi,2014,2019
Q21062794,Samuelu Teo,2019,2019
